target_field,driver_field,lag_months,regional_weighted_mean_r,regional_weighted_mean_r2_percent,valid_pixels,significant_pixels_p_lt_0_05,significant_fraction_percent,median_r,median_r2_percent,min_samples
grace_rate,pdd,0,-0.14494352694492427,2.1008626003233988,2440,1206,49.42622950819672,-0.12290611469620152,1.5110752172847057,24
grace_rate,pdd,1,-0.14615786066900546,2.1362120235340414,2440,1348,55.24590163934426,-0.1327848828964055,1.763182702121603,24
grace_rate,pdd,2,-0.05443573081554759,0.29632487894227577,2440,236,9.672131147540984,-0.04121492844451395,0.24492110104241943,24
grace_rate,pdd,3,-0.009523739862552763,0.009070162096957652,2440,157,6.434426229508197,0.007009036251075322,0.14457487632972543,24
grace_rate,pdd,4,-0.025297179666548805,0.06399472990816504,2440,128,5.245901639344262,-0.02378575842621667,0.21499162582260084,24
grace_rate,pdd,5,-0.024334980013704256,0.059219125226738556,2440,158,6.475409836065574,-0.027553236160517247,0.17751199294164913,24
grace_rate,pdd,6,-0.017162235543805242,0.0294542328861052,2440,52,2.1311475409836067,-0.01888897950922769,0.20731083177335224,24
grace_rate,pdd,7,-0.027974097660169048,0.07825501399006754,2440,24,0.9836065573770492,-0.03944547797225652,0.25160867466581227,24
